Mã MH,Tên MH,Số tín chỉ,Nhóm lớp,DK/ Sĩ số,Ngôn ngữ,Nhóm LT,Giảng viên,Nhóm BT,Giảng viên BT/TN,Sĩ số LT,Thứ(Buổi 1),Tiết(Buổi 1),Phòng(Buổi 1),CS(Buổi 1),Thứ(Buổi 2),Tiết(Buổi 2),Phòng(Buổi 2),CS(Buổi 2),Thứ(Buổi 3),Tiết(Buổi 3),Phòng(Buổi 3),CS(Buổi 3)
CH2043 ,Q/tr & th/bị truyềnnhiệt,3.0,CC04_CC04,45/45,TA,CC04,Trần Tấn Việt ,CC04,Trần Tấn Việt ,45,Thứ 2 ,2 3,B4-501 ,1 ,Thứ 5 ,3 4,B6-305 ,1 ,,,,
CH2043 ,Q/tr & th/bị truyềnnhiệt,3.0,L01_L01,71/70,V,L01,Hoàng Trung Ngôn ,L01,Hoàng Trung Ngôn ,70,Thứ 3 ,7 8,H2-402 ,2 ,Thứ 3 ,9 10,H2-405 ,2 ,,,,
CH2043 ,Q/tr & th/bị truyềnnhiệt,3.0,L02_L02,70/70,V,L02,Hoàng Trung Ngôn ,L02,Hoàng Trung Ngôn ,70,Thứ 2 ,7 8,H6-415 ,2 ,Thứ 5 ,2 3,H6-212 ,2 ,,,,
CH2043 ,Q/tr & th/bị truyềnnhiệt,3.0,L03_L03,70/70,V,L03,Hoàng Trung Ngôn ,L03,Hoàng Trung Ngôn ,70,Thứ 5 ,4 5,H3-103 ,2 ,Thứ 5 ,7 8,H3-402 ,2 ,,,,
CH2043 ,Q/tr & th/bị truyềnnhiệt,3.0,L04_L04,38/70,V,L04,Nguyễn Đình Quân ,L04,Nguyễn Đình Quân ,70,Thứ 5 ,4 5,H3-302 ,2 ,Thứ 6 ,2 3,H2-402 ,2 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,A01_A01,50/70,V,A01,Mai Thanh Phong ,A01,Mai Thanh Phong ,70,Thứ 6 ,7 8,C4-503 ,1 ,Thứ 6 ,9 10,C4-503 ,1 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,CC01_CC01,44/45,TA,CC01,Nguyễn Đình Quân ,CC01,Nguyễn Đình Quân ,45,Thứ 3 ,4 5,B4-501 ,1 ,Thứ 6 ,9 10,B1-309 ,1 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,CC02_CC02,38/45,TA,CC02,Nguyễn Đình Quân ,CC02,Nguyễn Đình Quân ,45,Thứ 3 ,2 3,B4-501 ,1 ,Thứ 3 ,7 8,C6-603 ,1 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,CC03_CC03,43/45,TA,CC03,Trần Tấn Việt ,CC03,Nguyễn Đình Quân ,45,Thứ 3 ,2 3,B4-501 ,1 ,Thứ 3 ,5 6,B1-315 ,1 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,CC04_CC04,13/45,TA,CC04,Nguyễn Hữu Hiếu ,CC04,Nguyễn Hữu Hiếu ,45,Thứ 2 ,4 5,B1-314 ,1 ,Thứ 3 ,4 5,B4-501 ,1 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,L01_L01,70/70,V,L01,Nguyễn Đình Quân ,L01,Nguyễn Đình Quân ,70,Thứ 2 ,9 10,H3-103 ,2 ,Thứ 2 ,11 12,H3-502 ,2 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,L02_L02,70/70,V,L02,Trịnh Văn Dũng ,L02,Trịnh Văn Dũng ,70,Thứ 2 ,7 8,H3-206 ,2 ,Thứ 2 ,11 12,H6-504 ,2 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,L03_L03,54/70,V,L03,Trịnh Văn Dũng ,L03,Trịnh Văn Dũng ,70,Thứ 2 ,4 5,H2-402 ,2 ,Thứ 3 ,2 3,H3-305 ,2 ,,,,
CH2051 ,Q/trình &tbị truyền khối,3.0,L04_L04,60/70,V,L04,Trịnh Văn Dũng ,L04,Phước Lợi ,70,Thứ 2 ,4 5,H3-102 ,2 ,Thứ 5 ,9 10,H3-402 ,2 ,,,,
CH3003 ,Vi sinh vật,4.0,L01_L01,17/30,V,L01,Phan Thị Huyền ,L01,Nguyễn Thúy Hương ,60,Thứ 5 ,8 9 10 11 12,B2-116 ,1 ,Thứ 6 ,10 11 12,H3-503 ,2 ,,,,
CH3003 ,Vi sinh vật,4.0,L01_L02,30/30,V,L01,Phan Thị Huyền ,L02,Nguyễn Thúy Hương ,60,Thứ 6 ,2 3 4 5 6,B2-116 ,1 ,Thứ 6 ,10 11 12,H3-503 ,2 ,,,,
CH3021 ,Côngnghệ protein -enzyme,4.0,L01_L02,19/20,V,L01,Phan Thị Thanh Nga ,L02,Trần Trúc Thanh ,20,Thứ 3 ,8 9 10 11 12,B2-108 ,1 ,Thứ 4 ,2 3,H3-402 ,2 ,,,,
CH3021 ,Côngnghệ protein -enzyme,4.0,L02_L03,24/20,V,L02,Huỳnh Ngọc Oanh ,L03,Trần Trúc Thanh ,40,Thứ 4 ,7 8,H3-402 ,2 ,Thứ 5 ,8 9 10 11 12,B2-108 ,1 ,,,,
CH3021 ,Côngnghệ protein -enzyme,4.0,L02_L04,22/20,V,L02,Huỳnh Ngọc Oanh ,L04,Trần Trúc Thanh ,40,Thứ 2 ,8 9 10 11 12,B2-108 ,1 ,Thứ 4 ,7 8,H3-402 ,2 ,,,,
CH3049 ,P/tích cảm quan thựcphẩm,3.0,CC01_CC01,18/23,TA,CC01,Nguyễn Hoàng Dũng ,CC01,Châu Trần Diễm ái ,45,Thứ 2 ,2 3 4 5 6,B2-306 ,1 ,Thứ 5 ,2 3,A4-311 ,1 ,,,,
CH3049 ,P/tích cảm quan thựcphẩm,3.0,CC01_CC02,22/22,TA,CC01,Nguyễn Hoàng Dũng ,CC02,Nguyễn Quốc Cường ,45,Thứ 2 ,8 9 10 11 12,B2-306 ,1 ,Thứ 5 ,2 3,A4-311 ,1 ,,,,
CH3049 ,P/tích cảm quan thựcphẩm,3.0,L02_L03,26/26,V,L02,Nguyễn Hoàng Dũng ,L03,Nguyễn Quốc Cường ,52,Thứ 4 ,4 5,H3-302 ,2 ,Thứ 4 ,8 9 10 11 12,B2-306 ,1 ,,,,
CH3049 ,P/tích cảm quan thựcphẩm,3.0,L02_L04,22/26,V,L02,Nguyễn Hoàng Dũng ,L04,Châu Trần Diễm ái ,52,Thứ 4 ,4 5,H3-302 ,2 ,Thứ 6 ,8 9 10 11 12,B2-306 ,1 ,,,,
CH3131 ,Công nghệ gen,4.0,L01_L01,16/20,V,L01,Hoàng Anh Hoàng ,L01,Lê Phi Nga ,40,Thứ 5 ,2 3 4 5 6,B2-107 ,1 ,Thứ 6 ,9 10,H6-306 ,2 ,,,,
CH3131 ,Công nghệ gen,4.0,L01_L02,18/20,V,L01,Hoàng Anh Hoàng ,L02,Lê Phi Nga ,40,Thứ 6 ,2 3 4 5 6,B2-107 ,1 ,Thứ 6 ,9 10,H6-306 ,2 ,,,,
CH3131 ,Công nghệ gen,4.0,L02_L03,19/20,V,L02,Hoàng Anh Hoàng ,L03,Lê Phi Nga ,40,Thứ 5 ,8 9 10 11 12,B2-107 ,1 ,Thứ 6 ,7 8,H6-306 ,2 ,,,,
CH3131 ,Công nghệ gen,4.0,L02_L04,19/20,V,L02,Hoàng Anh Hoàng ,L04,Lê Phi Nga ,40,Thứ 3 ,2 3 4 5 6,B2-107 ,1 ,Thứ 6 ,7 8,H6-306 ,2 ,,,,
CH3133 ,"Mô hình hóa,mp &tưh CNHH",3.0,A01_A01,55/70,V,A01,Trần Tấn Việt ,A01,Trần Tấn Việt ,70,Thứ 3 ,2 3,C4-503 ,1 ,Thứ 6 ,9 10,C4-503 ,1 ,,,,
CH3133 ,"Mô hình hóa,mp &tưh CNHH",3.0,CC01_CC01,13/40,TA,CC01,Trần Tấn Việt ,CC01,Trần Tấn Việt ,40,Thứ 7 ,7 8,B10-207 ,1 ,Thứ 7 ,9 10,B10-207 ,1 ,,,,
CH3133 ,"Mô hình hóa,mp &tưh CNHH",3.0,CC02_CC02,35/40,TA,CC02,Tạ Đăng Khoa ,CC02,Tạ Đăng Khoa ,40,Thứ 3 ,5 6,B6-305 ,1 ,Thứ 6 ,7 8,B4-504 ,1 ,,,,
CH3133 ,"Mô hình hóa,mp &tưh CNHH",3.0,CC03_CC03,43/40,TA,CC03,Tạ Đăng Khoa ,CC03,Tạ Đăng Khoa ,40,Thứ 7 ,7 8,B2-202 ,1 ,Thứ 7 ,9 10,B2-202 ,1 ,,,,
CH3133 ,"Mô hình hóa,mp &tưh CNHH",3.0,L01_L01,24/70,V,L01,Trịnh Văn Dũng ,L01,Trịnh Văn Dũng ,70,Thứ 3 ,9 10,H6-411 ,2 ,Thứ 6 ,4 5,H3-302 ,2 ,,,,
CH3133 ,"Mô hình hóa,mp &tưh CNHH",3.0,L02_L02,69/70,V,L02,Trịnh Văn Dũng ,L02,Trịnh Văn Dũng ,70,Thứ 6 ,2 3,H6-514 ,2 ,Thứ 6 ,7 8,H6-206 ,2 ,,,,
CH3133 ,"Mô hình hóa,mp &tưh CNHH",3.0,L03_L03,61/70,V,L03,Lê Phan Hoàng Chiêu ,L03,Lê Phan Hoàng Chiêu ,70,Thứ 3 ,2 3,H3-104 ,2 ,Thứ 4 ,2 3,H6-415 ,2 ,,,,
CH3133 ,"Mô hình hóa,mp &tưh CNHH",3.0,L04_L04,49/70,V,L04,Lê Phan Hoàng Chiêu ,L04,Lê Phan Hoàng Chiêu ,70,Thứ 3 ,11 12,H6-210 ,2 ,Thứ 6 ,2 3,H6-415 ,2 ,,,,
CH3339 ,Cơ sở hóa sinh & vi sinh,3.0,CC01_CC01,36/45,TA,CC01,Phan Thị Thanh Nga ,CC01,Phan Thị Thanh Nga ,45,Thứ 2 ,7 8,B6-305 ,1 ,Thứ 2 ,7 8,B6-305 ,1 ,Thứ 4 ,8 9,B8-302 ,1 
CH3339 ,Cơ sở hóa sinh & vi sinh,3.0,L01_L01,15/80,V,L01,Huỳnh Ngọc Oanh ,L01,Huỳnh Ngọc Oanh ,80,Thứ 2 ,11 12,H6-414 ,2 ,Thứ 2 ,11 12,H6-414 ,2 ,Thứ 4 ,4 5,H6-313 ,2 
CH3341 ,Cơsở điều khiển quátrình,3.0,CC01_CC02,7/23,TA,CC01,Phước Lợi ,CC02,Phước Lợi ,23,Thứ 4 ,5 6,B1-313 ,1 ,Thứ 5 ,8 9 10 11 12,B2-105A ,1 ,,,,
CH3341 ,Cơsở điều khiển quátrình,3.0,L01_L02,25/20,V,L01,Bùi Ngọc Pha ,L02,Bùi Ngọc Pha ,40,Thứ 3 ,8 9 10 11 12,H3-001B ,2 ,Thứ 4 ,9 10,H6-313 ,2 ,,,,
CH3341 ,Cơsở điều khiển quátrình,3.0,L01_L04,24/20,V,L01,Bùi Ngọc Pha ,L04,Bùi Ngọc Pha ,40,Thứ 4 ,2 3 4 5 6,H3-001A ,2 ,Thứ 4 ,9 10,H6-313 ,2 ,,,,
CH3351 ,Sinh học tế bào,4.0,L01_L03,20/20,V,L01,Lê Thị Thủy Tiên ,L03, ,40,Thứ 2 ,2 3 4 5 6,H3-007 ,2 ,Thứ 3 ,2 3 4,H6-305 ,2 ,,,,
CH3351 ,Sinh học tế bào,4.0,L01_L04,20/20,V,L01,Lê Thị Thủy Tiên ,L04, ,40,Thứ 3 ,2 3 4,H6-305 ,2 ,Thứ 4 ,2 3 4 5 6,H3-007 ,2 ,,,,
CH3399 ,Công nghệ sản xuất vaccine,3.0,L01_L01,26/30,V,L01,Nguyễn Kim Minh Tâm ,L01,Nguyễn Kim Minh Tâm ,30,Thứ 4 ,4 5,H3-205 ,2 ,Thứ 7 ,2 3 4 5 6,H3-007 ,2 ,,,,
CH4051 ,An toàn quá trình,3.0,A01_A01,28/25,V,A01,Phạm Hồ Mỹ Phương ,A01,Nguyễn Thành Duy Quang ,50,Thứ 2 ,9 10,B4-401 ,1 ,Thứ 3 ,7 8 9 10 11,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,A01_A02,25/25,V,A01,Phạm Hồ Mỹ Phương ,A02,Trần Hải Ưng ,50,Thứ 2 ,9 10,B4-401 ,1 ,Thứ 6 ,7 8 9 10 11,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,CC01_CC02,20/22,TA,CC01,Nguyễn Kim Trung ,CC02,Đào Thị Kim Thoa ,22,Thứ 2 ,3 4,B4-303 ,1 ,Thứ 5 ,2 3 4 5 6,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,CC02_CC03,23/23,TA,CC02,Phạm Hồ Mỹ Phương ,CC03,Trần Hải Ưng ,45,Thứ 4 ,5 6,B1-301 ,1 ,Thứ 6 ,2 3 4 5 6,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,CC02_CC04,22/22,TA,CC02,Phạm Hồ Mỹ Phương ,CC04,Nguyễn Kim Trung ,45,Thứ 2 ,8 9 10 11 12,B2-104 ,1 ,Thứ 4 ,5 6,B1-301 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,CC03_CC05,21/23,TA,CC03,Trần Hải Ưng ,CC05,Nguyễn Kim Trung ,23,Thứ 3 ,8 9 10 11 12,B2-104 ,1 ,Thứ 4 ,7 8,C6-602 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,L01_L01,25/25,V,L01,Trần Hải Ưng ,L01,Hồ Quang Như ,50,Thứ 2 ,7 8,H3-302 ,2 ,Thứ 4 ,8 9 10 11 12,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,L01_L02,15/25,V,L01,Trần Hải Ưng ,L02,Trần Hải Ưng ,50,Thứ 2 ,7 8,H3-302 ,2 ,Thứ 6 ,8 9 10 11 12,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,L02_L04,24/25,V,L02,Trần Hải Ưng ,L04,Hồ Quang Như ,25,Thứ 2 ,9 10,H3-505 ,2 ,Thứ 4 ,2 3 4 5 6,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,L03_L05,25/25,V,L03,Hồ Quang Như ,L05,Đào Thị Kim Thoa ,50,Thứ 2 ,2 3,H3-101 ,2 ,Thứ 2 ,7 8 9 10 11,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,L03_L06,24/25,V,L03,Hồ Quang Như ,L06,Hồ Quang Như ,50,Thứ 2 ,2 3,H3-101 ,2 ,Thứ 4 ,7 8 9 10 11,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,L04_L07,25/25,V,L04,Hồ Quang Như ,L07,Phạm Hồ Mỹ Phương ,25,Thứ 2 ,4 5,H6-313 ,2 ,Thứ 5 ,8 9 10 11 12,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,L05_L09,25/25,V,L05,Nguyễn Kim Trung ,L09,Nguyễn Kim Trung ,50,Thứ 5 ,7 8,H3-206 ,2 ,Thứ 6 ,2 3 4 5 6,B2-104 ,1 ,,,,
CH4051 ,An toàn quá trình,3.0,L05_L10,22/25,V,L05,Nguyễn Kim Trung ,L10,Nguyễn Kim Trung ,50,Thứ 3 ,2 3 4 5 6,B2-104 ,1 ,Thứ 5 ,7 8,H3-206 ,2 ,,,,
CH5069 ,Vận hành và điều khiển quá trình bằng máy tính,3.0,A01_A01,6/25,V,A01,Lê Phan Hoàng Chiêu ,A01,Bùi Ngọc Pha ,25,Thứ 3 ,2 3 4 5 6,B2-105A ,1 ,Thứ 4 ,4 5,B1-211 ,1 ,,,,
CH5165 ,Đổi mới &phát triển sptp,3.0,A02_A02,34/30,V,A02,Nguyễn Thị Hiền ,A02,Nguyễn Thị Hiền ,30,Thứ 4 ,2 3 4 5 6,TNCNTP ,1 ,Thứ 4 ,8 9,B6-301 ,1 ,,,,
CH5179 ,C/nghệ chế biến rau quả,3.0,A01_A01,19/30,V,A01,Tôn Nữ Minh Nguyệt ,A01,Tôn Nữ Minh Nguyệt ,30,Thứ 7 ,3 4,B1-307 ,1 ,Thứ 7 ,7 8 9 10 11,TNCNTP ,1 ,,,,
CH5191 ,Kỹ thuật hóa sinh,3.0,A01_A01,21/25,V,A01,Huỳnh Ngọc Oanh ,A01,Huỳnh Ngọc Oanh ,25,Thứ 2 ,2 3,B1-214 ,1 ,Thứ 5 ,2 3 4 5 6,B2-108 ,1 ,,,,
CH5221 ,Cnsx sp từ sữa & tupc,3.0,A02_A02,22/30,V,A02,Lê Văn Việt Mẫn ,A02,Lê Văn Việt Mẫn ,30,Thứ 4 ,10 11,B1-313 ,1 ,Thứ 7 ,2 3 4 5 6,TNCNTP ,1 ,,,,
CI1003 ,Vẽ kỹ thuật,3.0,L01_L01,41/41,V,L01,Nguyễn Thị Kim Uyên ,L01,Lê Ngọc Tuyền ,81,Thứ 2 ,2 3,H3-503 ,2 ,Thứ 2 ,7 8 9 10 11,H6-702 ,2 ,Thứ 3 ,2 3,H3-305 ,2 
CI1003 ,Vẽ kỹ thuật,3.0,L01_L02,40/40,V,L01,Nguyễn Thị Kim Uyên ,L02,Lê Ngọc Tuyền ,81,Thứ 2 ,2 3,H3-503 ,2 ,Thứ 2 ,7 8 9 10 11,H6-703 ,2 ,Thứ 3 ,2 3,H3-305 ,2 
CI1003 ,Vẽ kỹ thuật,3.0,P01_P01,25/30,V,P01,Nguyễn Thanh Vân ,P01, ,30,Thứ 2 ,11 12,C6-603 ,1 ,Thứ 4 ,2 3 4 5 6,C6-103 ,1 ,Thứ 6 ,2 3,B4-502 ,1 
CI1003 ,Vẽ kỹ thuật,3.0,P02_P02,19/30,V,P02,Nguyễn Thanh Vân ,P02,Nguyễn Đình Trọng Hiếu ,30,Thứ 3 ,2 3 4 5 6,C6-103 ,1 ,Thứ 4 ,3 4,B4-303 ,1 ,Thứ 6 ,2 3,B4-502 ,1 
CI1003 ,Vẽ kỹ thuật,3.0,Z3CK_Z3C1,18/25,V,Z3CK,,Z3C1, ,50,Thứ 4 ,13 14,DP- COSOLIENKET ,1 ,Thứ 5 ,13 14,DP- COSOLIENKET ,1 ,Thứ 7 ,8 9 10 11 12,B9-303 ,1 
CI1003 ,Vẽ kỹ thuật,3.0,Z3CK_Z3CK,19/25,V,Z3CK,,Z3CK, ,50,Thứ 4 ,13 14,DP- COSOLIENKET ,1 ,Thứ 5 ,13 14,DP- COSOLIENKET ,1 ,Thứ 7 ,8 9 10 11 12,B9-303 ,1 
CI1007 ,Trắc địa đại cương,3.0,CC01_CC01,13/23,TA,CC01,Phan Thị Anh Thư ,CC01,Nguyễn Ngọc Lâu ,45,Thứ 2 ,11 12,B10-206 ,1 ,Thứ 3 ,2 3 4 5 6,CS1-TR3 ,1 ,,,,
CI1007 ,Trắc địa đại cương,3.0,CC01_CC02,22/22,TA,CC01,Phan Thị Anh Thư ,CC02,Nguyễn Ngọc Lâu ,45,Thứ 2 ,11 12,B10-206 ,1 ,Thứ 5 ,2 3 4 5 6,CS1-TR3 ,1 ,,,,
CI1007 ,Trắc địa đại cương,3.0,CC02_CC03,23/23,TA,CC02,Phan Thị Anh Thư ,CC03,Nguyễn Ngọc Lâu ,45,Thứ 2 ,9 10,B1-210 ,1 ,Thứ 4 ,8 9 10 11 12,CS1-TR5 ,1 ,,,,
CI1007 ,Trắc địa đại cương,3.0,CC02_CC04,22/22,TA,CC02,Phan Thị Anh Thư ,CC04,Nguyễn Ngọc Lâu ,45,Thứ 2 ,9 10,B1-210 ,1 ,Thứ 6 ,8 9 10 11 12,CS1-TRD ,1 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L01_L01,25/25,V,L01,Phan Thị Anh Thư ,L01,Phan Thị Anh Thư ,75,Thứ 6 ,5 6,H6-310 ,2 ,Thứ 6 ,8 9 10 11 12,CS2-TR4L ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L01_L02,25/25,V,L01,Phan Thị Anh Thư ,L02,Đặng Văn Công Bằng ,75,Thứ 4 ,2 3 4 5 6,CS2-TR5L ,2 ,Thứ 6 ,5 6,H6-310 ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L01_L03,25/25,V,L01,Phan Thị Anh Thư ,L03,Trịnh Đình Vũ ,75,Thứ 5 ,8 9 10 11 12,CS2-TR2L ,2 ,Thứ 6 ,5 6,H6-310 ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L02_L04,25/25,V,L02,Nguyễn Trọng Khánh ,L04,Đặng Văn Công Bằng ,75,Thứ 4 ,7 8 9 10 11,CS2-TR5L ,2 ,Thứ 6 ,7 8,H6-109 ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L02_L05,25/25,V,L02,Nguyễn Trọng Khánh ,L05,Trịnh Đình Vũ ,75,Thứ 5 ,2 3 4 5 6,CS2-TR2L ,2 ,Thứ 6 ,7 8,H6-109 ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L02_L06,25/25,V,L02,Nguyễn Trọng Khánh ,L06,Đặng Văn Công Bằng ,75,Thứ 2 ,2 3 4 5 6,CS2-TR5L ,2 ,Thứ 6 ,7 8,H6-109 ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L03_L07,25/25,V,L03,Nguyễn Tấn Lực ,L07,Trịnh Đình Vũ ,75,Thứ 3 ,2 3,H6-413 ,2 ,Thứ 4 ,8 9 10 11 12,CS2-TR2L ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L03_L08,25/25,V,L03,Nguyễn Tấn Lực ,L08,Đặng Văn Công Bằng ,75,Thứ 2 ,7 8 9 10 11,CS2-TR2L ,2 ,Thứ 3 ,2 3,H6-413 ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L03_L09,25/25,V,L03,Nguyễn Tấn Lực ,L09,Trịnh Đình Vũ ,75,Thứ 3 ,2 3,H6-413 ,2 ,Thứ 3 ,8 9 10 11 12,CS2-TR2L ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L04_L10,24/25,V,L04,Nguyễn Tấn Lực ,L10,Nguyễn Trọng Khánh ,75,Thứ 3 ,4 5,H6-411 ,2 ,Thứ 4 ,8 9 10 11 12,CS2-TR4L ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L04_L11,25/25,V,L04,Nguyễn Tấn Lực ,L11,Trịnh Đình Vũ ,75,Thứ 3 ,4 5,H6-411 ,2 ,Thứ 4 ,2 3 4 5 6,CS2-TR2L ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L04_L12,24/25,V,L04,Nguyễn Tấn Lực ,L12,Đặng Văn Công Bằng ,75,Thứ 3 ,4 5,H6-411 ,2 ,Thứ 3 ,7 8 9 10 11,CS2-TR4L ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L05_L13,25/25,V,L05,Nguyễn Trọng Khánh ,L13,Nguyễn Trọng Khánh ,75,Thứ 4 ,2 3,H3-304 ,2 ,Thứ 6 ,2 3 4 5 6,CS2-TR5L ,2 ,,,,
CI1007 ,Trắc địa đại cương,3.0,L05_L14,24/25,V,L05,Nguyễn Trọng Khánh ,L14,Trịnh Đình Vũ ,75,Thứ 2 ,8 9 10 11 12,CS2-TR5L ,2 ,Thứ 4 ,2 3,H3-304 ,2 ,,,,
